-0.072643,0.036334,0.168150,-0.065428,0.001754,0.046175,-0.037812,-0.117435,0.073642,-0.070836,-0.080661,0.052064,-0.034823,-0.110964,-0.231741,0.057218,-0.019895,-0.180604,0.004669,0.074093,-0.129244,0.006659,-0.015679,0.012103,-0.079646,-0.002307,-0.117558,-0.091555,-0.107838,-0.147380,0.050613,0.079720,0.121598,-0.072532,0.062327,-0.047340,0.029621,-0.120517,0.136716,0.101433,-0.093522,0.064520,-0.052067,-0.047410,-0.061657,-0.039300,0.117124,-0.066771,-0.082578,0.114079,-0.019397,0.057546,0.136052,0.090339,-0.124033,-0.016591,0.025596,-0.173484,0.035397,0.074059,0.075534,0.026844,0.037360,-0.090985,-0.148627,-0.068504,0.040868,0.114768,0.117888,-0.032233,-0.094485,0.101028,0.045612,-0.027726,0.083026,0.084100,-0.199595,0.061067,-0.039558,0.041439,-0.066286,-0.128939,-0.101296,-0.025361,-0.069843,-0.120708,0.038072,-0.046933,0.074158,-0.049974,-0.025641,-0.069864,0.006647,-0.097209,0.027375,-0.012904,-0.058120,-0.041252,0.103454,0.027471,0.056470,0.081301,0.042830,0.073834,0.033872,-0.046122,0.033826,-0.089561,0.049874,0.093443,0.128730,0.088250,-0.052650,0.003177,-0.115740,0.068539,0.055769,0.103673,-0.022456,0.149569,-0.081136,0.023878,-0.115844,0.116157,-0.017334,0.089365,0.026541,-0.009230,0.116882,0.086857,-0.160161,-0.100327,-0.088258,0.018880,-0.051248,-0.116663,0.046350,-0.120494,-0.092825,0.028242,-0.005833,0.027122,0.009220,-0.127573,-0.108043,0.015386,0.035356,0.065633,0.078241,-0.020538,0.018166,-0.033466,0.036551,0.114594,-0.078633,-0.080054,0.087633,0.031546,-0.006365,0.133338,0.007750,-0.007266,-0.059522,-0.099510,0.035158,0.107686,0.028305,-0.049770,-0.053919,0.065512,-0.067922,-0.119287,0.019337,-0.154470,-0.080837,0.046420,0.084471,-0.145643,0.104054,0.043074,-0.193729,0.001450,-0.056650,-0.065979,-0.042843,-0.052493,-0.022347,0.003249,0.036497,0.096060,-0.146774,-0.008042,-0.110239,-0.088591,-0.092891,-0.011666,-0.005836,0.080530,0.038744,-0.004110,-0.114703,0.035024,0.034183,0.117128,0.171110,0.009359,0.014405,-0.065266,0.065693,0.106256,0.111556,-0.068372,-0.034719,0.070480,0.102088,0.096023,-0.079571,-0.091618,0.146234,-0.028096,-0.000116,-0.191616,-0.101868,-0.048696,-0.026979,0.054386,-0.014917,0.015059,0.113648,0.150014,0.167268,0.033377,-0.142145,0.161563,0.118148,0.124088,0.075235,-0.023471,-0.068377,0.040953,-0.097013,0.098769,0.100530,0.026271,0.129203,0.156637,0.098079,0.044602,-0.059171,0.040006,0.051953,0.109973,0.069002,0.115431,0.091033,0.088939
0.051890,-0.015205,0.165936,-0.089940,0.103364,0.087706,0.116871,0.101912,0.209161,0.138699,-0.064804,-0.021775,0.027167,0.055962,-0.043455,-0.008246,-0.124709,0.036333,-0.057777,0.089631,0.014426,0.000214,0.037379,0.136914,0.085640,0.045763,-0.049014,-0.008837,-0.028818,-0.023520,0.014779,-0.083662,-0.029767,-0.034796,-0.070945,-0.067523,-0.038631,0.059373,-0.083331,0.067374,-0.002474,-0.127413,0.141989,-0.127171,-0.092150,-0.128742,0.132632,-0.080888,-0.073875,0.196797,-0.077018,-0.090541,-0.000354,0.031568,0.048935,-0.062614,0.039060,0.038638,-0.060834,-0.116397,-0.094958,0.125519,-0.079139,0.047758,-0.026742,-0.039795,-0.013669,-0.080320,-0.062457,-0.156853,0.037041,-0.030076,-0.104033,-0.001283,0.080109,0.064090,-0.082211,-0.127722,0.023726,0.047623,0.143678,-0.110626,0.019085,-0.180344,0.015249,-0.112723,0.016086,0.052631,-0.080948,0.067718,-0.139435,0.095123,0.115606,0.107091,-0.002366,0.031572,-0.020863,-0.033661,0.106418,0.037049,-0.072701,0.104810,0.080090,0.070227,-0.076577,-0.019520,-0.111908,-0.145978,0.026547,0.083377,-0.105297,-0.079461,-0.029491,-0.039134,-0.120738,0.043746,-0.094120,0.112441,0.159034,0.109207,0.004110,-0.032034,0.010333,-0.047971,-0.092619,-0.014751,-0.044116,0.054753,-0.121945,-0.089894,-0.046401,-0.150813,0.016170,0.077423,0.135388,-0.105840,0.042675,-0.146904,0.090472,-0.073085,-0.022414,-0.058903,-0.066396,0.015931,-0.112035,0.026697,-0.112205,0.031085,0.040818,-0.010152,-0.194143,-0.085084,-0.004295,0.110460,0.075817,0.012232,-0.042919,0.024546,0.016492,-0.078891,-0.113813,-0.017658,0.053893,0.013493,0.017490,0.139393,0.028169,-0.135102,0.145087,0.042452,0.058490,-0.054302,0.006051,-0.203835,-0.094782,0.070354,-0.058814,-0.046554,0.030172,-0.017957,-0.178015,-0.115264,0.067626,0.023349,-0.049508,-0.032353,0.059196,0.007190,-0.018391,0.088275,-0.094695,-0.061037,-0.072262,-0.077327,0.092509,-0.038075,-0.064231,-0.020243,0.008748,-0.032870,-0.079875,-0.114232,-0.099764,0.147186,0.065357,0.028490,-0.064298,0.020749,0.032669,0.036584,-0.083575,0.074967,-0.088325,-0.029394,0.027722,-0.063516,0.043495,-0.087721,-0.050704,0.025283,0.109761,-0.047510,0.086873,0.110136,-0.089513,-0.096687,-0.138877,0.125554,-0.053858,0.056847,0.056458,0.056232,0.021822,0.120204,-0.027467,0.079748,-0.106452,-0.049744,0.088521,0.043050,-0.013129,0.108276,-0.041083,0.016923,-0.062521,0.054023,0.179622,0.061062,0.110600,-0.002699,-0.005501,0.010201,0.015884,0.108623,0.016268,0.057176
0.029653,0.074139,0.128709,-0.154781,0.028502,-0.016593,-0.026162,0.070226,0.042099,-0.003985,0.024196,0.104992,0.067231,0.087660,-0.061761,0.141562,0.090063,0.075585,-0.072453,-0.100836,-0.001257,0.111003,-0.114727,-0.005574,-0.141490,0.142513,-0.165114,-0.083770,-0.043984,0.028723,0.048817,-0.073892,-0.090950,0.127983,-0.109335,-0.011117,-0.004315,0.031198,0.077296,0.121740,-0.071058,0.025250,0.007601,-0.166956,-0.045544,0.017550,-0.046727,0.009222,0.008077,0.216323,0.022116,0.138717,0.182100,-0.029999,0.060335,0.015660,0.107915,-0.087754,-0.150116,-0.031604,-0.048093,-0.031392,0.002561,0.052709,-0.060998,-0.100094,-0.063026,-0.060364,0.137830,-0.144555,-0.125325,0.089325,-0.072364,0.079549,0.023643,0.127881,-0.015597,-0.121134,-0.108801,-0.049508,0.157481,0.030445,-0.114239,-0.169608,0.052837,-0.027478,0.021239,0.001428,0.064797,0.010043,-0.076022,-0.115798,0.087838,-0.044761,0.014547,-0.042385,-0.045136,0.109729,-0.054062,0.163892,-0.047727,0.119165,-0.020830,0.017582,0.182013,0.048064,-0.013575,-0.083563,0.023992,-0.010739,0.003573,-0.064832,0.059244,0.028765,-0.093281,0.058239,-0.110023,0.047779,0.051115,-0.075616,0.042166,0.029810,-0.080760,-0.089489,-0.076821,-0.009559,0.068077,0.117461,0.072190,-0.060065,-0.142251,-0.148455,0.042909,0.000438,0.003677,-0.064099,-0.031833,-0.050728,0.004683,0.023813,0.014498,-0.102703,0.072119,-0.019429,0.047094,-0.037813,-0.022008,-0.052545,0.013218,-0.122267,-0.138754,0.057784,0.051357,0.095583,-0.141382,0.090250,-0.077827,-0.067515,-0.039563,0.046320,-0.062351,-0.064849,-0.098745,0.077892,0.101898,0.026519,-0.112982,0.024497,0.093445,0.010942,0.089532,-0.034196,0.033579,-0.022580,0.136539,0.078224,-0.026752,0.059334,-0.054605,-0.126630,-0.066590,-0.035396,0.019907,0.151512,0.048950,-0.049137,-0.118805,-0.034255,0.119420,-0.035946,0.108653,-0.150949,-0.101084,0.000667,0.021151,-0.012236,-0.054862,-0.141810,0.154131,-0.046004,0.052771,-0.039179,-0.105058,0.036284,0.038333,-0.064763,-0.028719,-0.120500,-0.002704,0.113619,0.118052,-0.101605,-0.045991,-0.059004,-0.050307,0.125461,0.178245,0.034687,0.104723,-0.144780,-0.065770,-0.028225,0.014731,0.138270,-0.079976,0.033979,-0.011716,-0.012645,0.025647,-0.004285,0.155441,-0.092135,-0.117858,-0.036213,-0.090678,0.020319,0.123914,0.004576,0.094227,0.012737,-0.046520,0.066819,0.021330,0.075364,0.016644,0.024218,-0.027788,0.075934,-0.067899,-0.011379,0.072863,0.046148,-0.044650,-0.022448,0.125089,0.120885
0.150175,0.149722,0.072480,-0.001147,-0.056529,-0.078765,0.155897,0.052113,0.101932,-0.023251,0.047719,-0.006397,0.041561,-0.047159,-0.215394,-0.106673,-0.050859,0.030472,0.089479,-0.017166,0.042576,-0.032379,-0.056706,-0.033025,0.031052,-0.046519,0.020031,0.105883,0.034774,0.095977,0.116915,-0.041700,-0.041642,0.149151,-0.094724,-0.132716,-0.038283,0.087096,0.024737,-0.021825,-0.045203,0.095216,-0.052681,-0.136523,-0.035266,0.142039,0.013236,0.041934,0.028595,0.047129,0.094512,0.040828,0.140910,0.094765,-0.058448,-0.066784,0.086742,-0.105994,-0.083756,0.106474,0.106796,0.081612,0.036601,-0.154868,0.041831,-0.051383,-0.058598,-0.070096,0.070709,0.042871,-0.129841,0.072253,-0.048580,0.101716,0.022989,0.038195,0.085961,-0.120916,0.003212,0.091428,0.004142,0.129927,-0.148759,-0.136996,-0.120461,-0.094802,-0.158560,0.040961,-0.006738,-0.134577,0.143236,-0.091661,-0.038326,-0.072896,-0.133352,-0.036389,0.007710,0.040232,0.011340,0.010761,-0.102390,0.000027,0.076390,0.087504,0.155755,0.104253,0.158168,0.146456,-0.057657,-0.087576,0.156659,-0.001990,0.094088,0.025796,0.097512,0.074462,-0.158944,0.076174,0.051628,-0.085141,-0.079690,-0.028031,-0.034191,-0.073265,-0.101193,-0.002245,-0.017729,0.041998,0.002917,0.166545,-0.029781,0.040912,-0.089800,0.048870,0.061757,0.096999,-0.039676,0.013845,-0.064790,-0.104502,0.099260,-0.059953,-0.148958,-0.046341,-0.018008,0.134080,0.030231,-0.007620,0.063408,0.032375,-0.054368,-0.069007,-0.028458,-0.005515,0.105242,0.117774,0.087248,0.128028,-0.115761,-0.019697,-0.023625,-0.006728,0.138451,-0.063974,0.113608,-0.114766,0.056547,-0.112130,0.161612,0.103576,-0.060591,-0.014302,0.201577,0.059098,0.052135,0.174870,0.046193,-0.072391,0.095604,-0.128961,-0.119695,-0.141215,-0.035304,0.017903,0.191804,-0.078998,0.018255,-0.046981,0.058411,-0.016887,0.178292,0.043728,0.106487,0.000559,-0.148323,0.052905,-0.054689,0.036408,0.161226,0.147071,-0.057679,0.115646,-0.010073,0.098702,0.190452,0.066404,-0.068142,-0.029573,-0.005322,-0.079655,0.075792,0.015642,-0.016176,0.075982,-0.063980,0.101226,0.072471,-0.071483,0.058904,-0.074451,-0.032508,-0.088463,0.013781,0.134858,-0.136342,0.099060,0.028745,0.015069,0.068656,0.086010,-0.024236,-0.011057,0.047344,0.120470,0.078345,-0.069510,0.116473,0.065088,-0.108740,-0.006299,-0.151591,0.161298,0.027786,0.125451,0.096242,-0.018038,0.202633,0.202901,-0.038181,0.137539,0.032451,-0.004401,0.041251,0.131062,0.005095,-0.096296
0.010893,0.141214,-0.069946,-0.003282,-0.003339,0.077297,0.195425,-0.006038,0.010359,-0.054456,0.135469,-0.008983,0.042809,0.106748,-0.051596,-0.032083,-0.021134,0.088994,-0.133690,-0.051825,0.025938,-0.033205,-0.054432,-0.023218,0.008692,-0.037438,-0.072414,0.052411,-0.113249,0.029698,0.090461,0.043754,0.092024,0.089445,0.088797,-0.085055,-0.057198,0.123454,-0.040369,0.143375,0.057752,-0.089421,-0.027684,-0.080286,0.128924,0.034948,-0.050545,-0.043678,0.134667,0.027173,-0.057641,0.027186,-0.118544,0.143964,-0.046064,0.163018,-0.064198,-0.017201,-0.068538,-0.099417,0.027411,0.081753,0.034917,-0.040711,0.091316,-0.077557,-0.157427,0.011056,-0.038419,0.092987,-0.141250,-0.071493,-0.081052,0.120526,-0.128810,-0.115729,0.173620,-0.015907,-0.131040,0.027390,0.094260,0.002171,0.104542,0.038403,-0.064374,-0.071523,-0.017806,0.152729,-0.020857,-0.030554,0.111823,0.130533,-0.033184,0.030095,-0.112269,-0.097986,-0.097205,0.113123,-0.160239,0.077894,0.036911,0.004640,0.113159,-0.039354,0.082794,0.136772,-0.042736,0.096630,-0.053551,0.084697,0.008418,-0.078028,-0.038023,-0.081317,0.017951,0.110333,0.050918,-0.118885,-0.039007,0.087517,0.000587,-0.087343,0.111964,-0.110098,0.110941,-0.064688,0.063672,-0.009530,-0.053920,0.006725,0.044404,0.042141,0.036928,0.100505,0.047837,0.182160,0.023284,0.086450,-0.122416,0.049923,-0.013736,-0.116348,-0.145901,-0.149002,-0.059613,-0.030024,0.136457,-0.033799,-0.052427,0.042733,-0.029604,0.022740,0.077266,-0.114139,0.125152,0.172982,0.004070,0.065214,0.008891,0.071882,0.127947,-0.122486,0.011903,0.030506,0.090068,-0.059227,-0.089464,-0.156162,0.149545,-0.105523,0.007414,-0.006520,0.093752,0.202917,0.178936,0.204097,0.084429,0.054394,-0.039200,-0.117891,0.117724,-0.033456,-0.004345,-0.092048,0.128783,-0.062832,-0.184800,0.070425,-0.135017,-0.044401,-0.000242,0.069103,0.074738,-0.055697,-0.037423,-0.014648,-0.154830,-0.055929,0.188680,0.089873,-0.011935,-0.031333,-0.074564,0.025587,-0.001494,0.066546,0.020334,0.123910,-0.049011,-0.063677,-0.029464,-0.100039,0.044954,-0.127493,0.079447,-0.067142,-0.058882,-0.048521,0.073143,-0.112237,0.071683,0.182035,0.002365,0.069347,-0.101747,0.041931,0.109616,-0.072700,-0.058701,0.114962,-0.034755,0.006771,0.149814,-0.065781,0.066784,-0.069507,0.173254,0.000553,0.046757,0.053816,-0.107289,0.081479,-0.103063,0.134401,0.137314,-0.145340,0.188340,0.214081,0.057903,0.072279,0.032611,0.017473,-0.091512,-0.045461,-0.028459,-0.020242
0.203934,-0.076431,0.117076,0.027257,-0.061178,0.064715,-0.025725,-0.053279,0.012706,-0.091663,0.022727,-0.145664,0.067075,-0.008664,0.062154,0.012501,0.133806,0.067161,-0.009614,0.013185,-0.096348,-0.000204,0.113803,0.035642,-0.026626,-0.010107,0.045002,-0.130325,-0.039052,0.036487,0.098689,-0.062752,0.051591,-0.080638,-0.097436,-0.160892,0.126593,0.067433,-0.111454,0.071941,0.054390,-0.076963,-0.024239,0.053719,0.051734,-0.018314,0.001588,0.075288,0.165869,0.076114,-0.023103,0.017816,-0.084574,-0.089194,-0.072559,0.004336,0.002651,0.043940,-0.114585,0.021658,0.039534,-0.002716,-0.028268,-0.005914,-0.119106,0.090662,-0.091786,0.156395,-0.032528,0.133607,0.010976,0.029739,0.012156,0.107602,-0.186660,0.097085,0.020079,0.000419,0.063267,-0.028296,0.096754,-0.017515,-0.025740,0.101721,0.124347,0.012854,-0.057000,0.029729,0.064300,0.084874,0.118334,-0.132407,-0.084730,-0.052337,-0.151026,0.021526,0.119054,-0.096949,-0.107435,0.098663,-0.035702,-0.102070,0.131323,0.031113,0.150624,-0.017583,0.126303,0.038979,0.009214,-0.056095,-0.104788,0.092107,0.026734,0.070927,0.081224,0.110592,-0.142739,-0.083374,0.050047,0.021520,-0.113926,-0.010447,0.112876,-0.070432,0.039219,-0.054244,0.053882,-0.049370,-0.065424,-0.027045,0.046698,-0.005523,-0.065548,0.080162,0.017225,0.085973,-0.115350,0.055307,0.025153,-0.075276,-0.064703,0.007424,0.009516,-0.028057,0.168965,0.096999,-0.012750,-0.063501,0.020430,-0.071267,0.021203,0.095647,0.085968,0.055115,0.120075,0.087269,-0.007254,-0.023393,-0.084208,-0.045277,0.006210,0.028129,0.076127,0.067579,0.126545,0.067797,-0.051673,-0.075288,0.028929,-0.028666,0.038300,0.058284,-0.002073,0.222335,0.043179,0.179459,-0.133350,0.140048,0.016381,-0.165878,0.128688,-0.181726,0.088363,0.137249,0.039356,-0.077846,-0.067925,0.058284,-0.027631,-0.037184,0.196511,0.099240,-0.080600,0.033711,-0.043639,-0.077276,0.073578,-0.087060,-0.006692,0.159207,0.022134,-0.079726,-0.088167,0.009123,0.053028,0.124094,-0.124074,-0.062035,-0.008555,-0.116828,-0.031039,0.100273,0.096929,0.048833,0.066568,-0.041672,-0.000751,0.000945,-0.034163,-0.106828,-0.146851,-0.021171,-0.082318,-0.076370,0.001951,-0.066966,-0.083593,-0.127273,0.011961,-0.000006,0.070528,0.118118,-0.003441,-0.015748,-0.090866,-0.216391,0.049901,0.093552,-0.097632,0.007861,-0.124653,-0.058266,-0.100988,0.135778,-0.035310,-0.025094,0.109113,0.068511,-0.099277,0.142263,-0.087787,-0.086881,0.141244,0.059479,0.077677,-0.097674
0.133889,0.000810,-0.084396,0.111885,0.036216,-0.059291,-0.099392,-0.094305,-0.102195,-0.063511,0.049742,0.018914,-0.081147,-0.138673,-0.094556,-0.180091,0.018051,-0.057063,-0.003269,-0.050045,-0.073113,-0.061620,-0.085742,-0.025445,0.006898,-0.036463,-0.035939,-0.081577,-0.021908,0.002544,-0.053225,0.002013,0.007286,0.006162,-0.017405,-0.148935,-0.015057,-0.049944,-0.147669,0.109309,0.113647,0.127978,0.012359,0.003420,0.146384,0.106572,0.098210,0.046926,0.111183,0.139060,-0.114505,0.099553,-0.059038,0.146259,0.171920,-0.062644,-0.076795,-0.074427,0.064996,0.001458,0.032931,0.056988,-0.058051,0.105443,0.011506,0.017545,-0.081254,0.227762,-0.078327,0.215710,-0.153268,-0.036169,-0.120466,-0.018706,-0.152472,0.086448,0.210158,-0.046776,0.111152,0.037991,0.048482,-0.004933,-0.094438,0.099357,0.199007,0.182342,-0.161326,-0.014493,-0.099704,0.042919,0.055966,0.060027,-0.153842,-0.129748,0.056721,-0.022914,-0.053654,0.129136,-0.096342,0.153557,-0.166944,0.113220,-0.071898,-0.061997,0.149728,0.093239,0.163792,-0.019351,0.053467,-0.132531,0.075825,-0.104227,-0.096829,-0.009942,0.092439,-0.047310,0.059231,0.150391,0.000543,0.108278,0.039985,-0.006191,-0.013850,-0.148796,0.003011,-0.145549,-0.098052,-0.048357,0.012329,0.217258,-0.125541,0.195804,0.008103,0.153939,0.005646,0.081244,0.060499,-0.066920,-0.124907,-0.028251,0.116676,0.057284,-0.001251,-0.037488,0.080552,0.161689,0.091566,-0.042366,0.006443,-0.079952,-0.078576,0.070447,-0.028328,-0.033908,0.107837,0.157861,-0.040703,0.065468,0.034015,-0.115593,0.115069,-0.009508,0.196803,0.102260,-0.012873,0.078085,-0.068440,0.021310,-0.123435,-0.034180,-0.114810,-0.063905,0.108324,0.021346,0.032189,0.070531,-0.067747,0.126798,0.068010,-0.042435,-0.038897,-0.166360,-0.066114,-0.006726,0.128001,-0.043216,-0.162007,-0.010935,-0.096904,0.079713,-0.006244,-0.068281,-0.092789,-0.018806,0.062429,0.102254,-0.035198,0.071533,-0.125967,0.085740,-0.119659,-0.096114,-0.082292,0.049085,0.102456,0.067409,-0.140005,0.043766,0.048820,0.014749,-0.030973,0.011235,-0.038585,-0.126496,-0.015804,0.066888,-0.100264,0.143312,-0.095152,-0.087415,-0.095564,0.073909,0.004512,-0.021021,-0.071877,-0.022993,0.026975,-0.144326,-0.033047,-0.031993,0.094403,0.095848,0.083907,-0.078998,-0.077320,-0.022787,0.196701,0.045680,-0.079481,0.025453,-0.079761,0.074123,-0.136300,0.030084,-0.008869,0.066122,0.131998,-0.106807,0.003596,0.076916,-0.022757,-0.015815,-0.092458,-0.065134,0.093966,0.026367
0.182744,0.057547,-0.122528,0.109837,-0.043640,0.018093,-0.142332,-0.132456,-0.132297,-0.031138,0.147068,-0.073072,-0.101964,0.050721,0.116627,-0.177220,0.022067,-0.070936,0.002545,0.070251,0.071588,0.041625,0.061292,-0.013299,0.031032,-0.088566,0.071067,0.035188,-0.038767,-0.069985,0.128808,0.108086,0.001619,0.124879,0.028279,-0.001694,0.012066,0.093182,0.048793,0.135109,-0.079712,0.115318,0.061140,0.157136,0.169051,0.128704,0.137443,0.016166,0.240232,-0.046085,-0.095402,-0.068405,0.072242,0.055833,0.168791,0.170725,-0.092304,-0.014350,0.001067,-0.039077,0.186834,-0.081885,0.016555,0.187354,-0.047586,0.024776,-0.065920,0.157350,-0.050380,0.132101,-0.164775,-0.145354,-0.006013,-0.000839,-0.112192,-0.113465,0.177797,0.126314,0.080304,-0.021074,0.181854,-0.066794,0.031156,0.026403,0.244506,0.003280,0.107093,0.116939,0.005263,0.011877,0.084113,-0.086028,0.013152,-0.114355,-0.141763,-0.063484,0.169953,0.017837,-0.126606,-0.003778,0.069418,-0.061494,0.028690,0.023686,0.121096,0.228520,0.026989,0.093270,-0.047354,-0.118017,-0.101287,-0.122391,0.094768,-0.098895,0.076224,0.051769,0.043341,0.002213,-0.078380,-0.112711,-0.035913,0.116515,0.171395,0.052460,-0.024251,-0.033640,0.022226,-0.094547,-0.187765,0.130606,-0.012019,0.190190,0.043368,0.180278,0.037394,-0.045106,0.104935,-0.060072,0.022458,-0.094749,0.126617,0.012415,0.066393,0.001650,-0.004505,0.010584,0.029869,-0.004689,-0.057614,0.101105,-0.011624,0.015790,0.024352,-0.023490,-0.135121,0.085212,-0.017039,-0.111578,0.040288,-0.113967,0.062704,0.044707,0.009705,-0.060566,0.091133,-0.042200,0.014188,0.021968,0.051035,-0.049081,-0.032107,0.168032,0.089049,0.182642,0.055763,0.012533,0.064499,0.176222,-0.011952,-0.001536,0.108931,-0.049273,0.062335,-0.110219,-0.108826,-0.029992,-0.055641,-0.008580,-0.148256,0.046771,0.018521,0.144892,0.013325,0.058215,0.159199,0.058264,-0.061145,-0.073276,-0.060543,-0.005874,-0.026417,0.119503,-0.025963,0.061936,-0.028580,0.012413,-0.156806,0.050015,-0.067248,0.013774,0.056936,-0.045804,0.007648,0.002825,-0.039094,0.102866,-0.044495,0.040852,-0.108443,0.113168,-0.144323,0.109742,0.051565,0.021144,-0.019985,0.035717,0.096290,-0.100313,0.122123,-0.108650,0.079469,0.164310,0.167592,-0.028715,0.061171,-0.180256,0.008125,0.159180,-0.004556,0.060904,-0.104628,-0.031257,-0.083437,0.203078,-0.000488,-0.113420,-0.048699,0.027566,0.040475,0.082272,0.072224,-0.055164,-0.052105,0.003101,0.082003,-0.083818
0.163573,0.055005,-0.157137,-0.057209,-0.087467,0.002144,-0.020113,-0.123769,-0.084261,-0.007718,0.198137,0.057436,-0.061394,0.051779,0.235824,-0.155055,0.060397,0.104405,0.015763,-0.031071,0.024083,-0.103518,0.112106,-0.076638,0.132900,-0.125924,0.131510,-0.122570,0.137713,0.038869,0.075619,-0.003844,0.124601,0.086993,0.033518,-0.004188,0.038286,-0.081085,-0.004681,0.034663,0.098370,-0.047703,0.024819,0.210777,0.108637,0.226695,0.148147,-0.072734,0.222003,0.035935,0.082237,0.019779,0.042684,-0.055953,0.059192,0.187504,0.038898,-0.152306,0.151454,-0.120149,0.114910,-0.092901,-0.009089,0.037469,0.134629,0.036591,0.127026,0.068541,0.190638,0.146365,-0.119678,-0.140014,0.107903,0.038237,-0.255473,0.094158,0.254717,0.094666,-0.047224,0.054609,0.162722,0.043004,-0.074228,0.057381,0.088379,0.152864,0.073390,-0.059949,-0.011046,0.061947,0.149761,0.015051,0.041940,-0.045815,-0.012345,0.111391,0.156214,0.006695,0.046709,-0.032846,0.081734,-0.074507,0.006334,0.002982,0.073965,0.152506,0.193730,-0.013321,-0.092809,-0.079871,0.086811,0.098496,-0.039343,0.081450,-0.012482,0.055722,-0.074639,-0.059590,-0.081626,0.003485,0.074003,-0.053697,0.153998,-0.142616,0.205634,-0.161966,-0.027717,-0.070599,0.008652,0.219308,-0.091371,0.170028,-0.105156,0.024139,0.018977,0.180537,0.017553,0.075027,0.002360,-0.035997,0.094814,-0.101113,-0.115950,-0.049015,0.008591,-0.020251,0.169338,-0.051800,0.092922,-0.057845,0.164068,0.052140,-0.100574,-0.114277,-0.051012,0.157777,0.076668,0.071456,-0.171906,0.071010,0.139047,-0.009074,0.202235,-0.020295,0.142425,0.119991,-0.090823,0.100386,-0.082088,0.097688,-0.075524,0.109477,0.107799,0.220851,-0.081617,0.136140,-0.171703,0.157652,-0.027203,0.130603,0.078199,0.012264,0.039539,-0.010594,-0.038825,0.044947,-0.094225,0.042213,0.003176,-0.030427,0.103610,0.035809,-0.088659,0.018664,0.180661,0.082714,0.018152,-0.019332,-0.038572,0.077918,0.117906,-0.009955,-0.146392,-0.123721,0.044795,-0.096757,-0.109807,0.201606,-0.019114,0.073289,-0.080894,0.090441,0.063167,-0.042574,-0.076266,0.101784,-0.033125,0.253027,-0.112955,0.031450,0.056630,0.171632,-0.126220,-0.154725,-0.086902,-0.039685,0.053402,0.061874,0.116042,-0.036251,0.117195,0.060927,0.062325,-0.076947,0.016758,-0.110923,0.185609,0.159350,-0.018116,0.116097,0.049923,-0.025118,-0.179124,0.034166,0.115031,0.008512,0.123666,0.021084,0.072356,0.065203,0.055376,-0.114995,0.031135,-0.114062,0.111611,0.031319
0.038167,0.061961,-0.055497,0.085560,-0.024899,-0.079221,-0.170923,0.032139,-0.013156,-0.106333,0.151965,-0.069518,-0.156143,0.002019,0.205924,-0.148283,0.040553,0.079536,-0.031565,-0.007966,0.056611,0.045232,-0.080046,-0.033243,-0.053738,0.052447,0.085531,-0.049947,0.043706,0.104122,0.209543,-0.082237,0.046341,-0.110229,-0.129539,0.054383,-0.018685,-0.079990,-0.048305,0.025968,-0.055045,0.109317,0.134411,0.161202,0.002279,0.181656,0.118117,0.159538,-0.034754,0.116764,0.032009,-0.146306,-0.131157,-0.036246,0.003198,0.242627,-0.054293,0.024001,0.018902,0.100288,0.172388,0.006972,-0.032630,0.023075,0.182772,0.060782,0.156984,0.147780,0.055891,0.265765,-0.037798,-0.116264,0.077223,0.001349,-0.127791,0.076525,0.113568,-0.002397,-0.000191,-0.136833,0.071886,0.130547,0.009167,0.110585,0.190955,0.127374,0.133046,-0.021904,0.060216,0.001447,-0.054888,0.044657,0.043630,-0.068871,-0.020433,0.049026,0.229324,-0.081650,0.110840,-0.142625,0.024493,-0.045649,-0.036840,-0.137034,0.017449,-0.085822,-0.008899,0.063719,0.055200,-0.011259,0.078282,0.023044,-0.031931,0.000435,-0.073468,0.093669,-0.161419,0.070268,-0.127874,-0.086792,-0.179330,-0.035617,0.128323,-0.014317,0.120934,-0.064558,0.043566,-0.023886,-0.079422,0.155868,0.062990,0.148026,-0.099713,0.176952,0.089389,0.153925,-0.044951,-0.037961,0.070274,0.078413,0.029551,-0.005554,0.049993,-0.031495,-0.074197,0.028137,-0.008076,-0.044602,0.100032,0.023593,0.130135,0.080872,0.031836,-0.145869,0.074150,0.153352,-0.100528,-0.019198,-0.061143,0.050800,-0.137320,0.149919,0.197821,0.124131,0.021786,0.105981,0.086724,0.074608,-0.030162,-0.042634,-0.064706,0.040782,0.060894,0.200677,0.094055,-0.045685,0.022026,0.021604,-0.078874,0.103928,-0.011797,-0.038191,-0.123490,0.031901,0.084888,0.078818,0.009117,0.067056,-0.002995,-0.013846,0.144537,0.012105,0.072607,0.163040,0.165633,0.009432,0.043015,-0.003629,0.058675,0.074731,-0.074660,0.038257,0.038943,-0.080210,-0.072821,0.066758,0.013484,0.148441,0.138719,-0.034314,-0.012296,0.005253,-0.030427,-0.048042,0.092264,0.031489,-0.072833,0.258660,-0.123788,-0.020347,0.060200,0.146054,0.067957,-0.041223,-0.003288,-0.065799,-0.066946,0.054728,0.108732,-0.001994,-0.060529,0.140666,0.072645,0.116172,-0.009377,-0.057814,0.147062,0.078828,-0.039195,0.105882,-0.096873,-0.108532,-0.130525,0.099456,0.142391,-0.007316,-0.112945,-0.088574,-0.019797,0.050308,0.041317,-0.138903,-0.048218,0.053126,0.031176,-0.196995
