[-1, -41, 49, 17, -66, -13]
[16, -40, 55, 19, -65, -13]
[32, -40, 65, 18, -62, -13]
[46, -37, 73, 5, -53, -16]
[54, -51, 70, -7, -38, -25]
[58, -83, 53, -19, -24, -35]
[66, -107, 46, -30, -11, -44]
[78, -90, 44, -39, -9, -53]
[97, -59, 23, -39, -12, -54]
[116, -43, -7, -37, -14, -52]
[127, -30, -21, -29, -14, -46]
[134, -30, -27, -14, -17, -37]
[136, -47, -43, -1, -26, -23]
[138, -62, -49, 11, -33, -8]
[132, -65, -20, 24, -36, 1]
[127, -57, 11, 35, -38, 5]
[121, -62, 33, 32, -35, 8]
[115, -66, 54, 34, -32, 10]
[110, -64, 72, 36, -30, 12]
[104, -65, 85, 34, -26, 15]
[98, -66, 96, 31, -23, 16]
[94, -65, 103, 28, -20, 17]
[89, -65, 106, 26, -16, 18]
[84, -63, 107, 23, -13, 20]
[77, -63, 108, 21, -9, 22]
[71, -62, 105, 19, -6, 24]
[62, -61, 104, 18, -1, 28]
[54, -60, 100, 14, 3, 31]
[43, -60, 98, 11, 8, 34]
[35, -60, 91, 7, 13, 37]
[22, -59, 87, 5, 17, 41]
[11, -58, 84, 6, 22, 47]
[-1, -57, 80, 5, 25, 52]
[-8, -58, 74, 6, 28, 56]
[-17, -55, 69, 6, 31, 58]
[-21, -52, 63, 5, 33, 60]
[-28, -49, 61, 5, 35, 61]
[-28, -48, 55, 4, 36, 61]
[-29, -44, 52, 4, 36, 60]
[-30, -42, 48, 3, 36, 59]
[-28, -39, 43, 3, 35, 57]
[-29, -41, 46, 0, 33, 53]
[-25, -34, 41, 1, 30, 50]
[-65, -50, 51, 9, -23, 12]
[-72, -51, 53, 10, -32, 6]
[-73, -48, 52, 12, -41, 0]
[-68, -46, 51, 12, -51, -4]
[-58, -45, 50, 15, -60, -7]
[-41, -42, 48, 19, -67, -10]
[-22, -41, 48, 23, -72, -10]
[0, -41, 52, 29, -75, -10]
[19, -38, 60, 31, -74, -9]
[36, -35, 71, 23, -71, -11]
[51, -32, 76, 10, -61, -16]
[62, -48, 67, -2, -45, -26]
[71, -79, 47, -14, -31, -36]
[79, -97, 43, -25, -17, -45]
[93, -73, 37, -26, -19, -54]
[113, -44, 9, -26, -22, -53]
[127, -35, -12, -19, -22, -47]
[135, -37, -21, -6, -25, -36]
[140, -56, -42, 7, -32, -21]
[140, -63, -38, 19, -34, -9]
[136, -56, -6, 31, -35, -2]
[132, -48, 23, 35, -34, 1]
[127, -55, 45, 31, -30, 4]
[122, -59, 65, 33, -27, 8]
[117, -60, 81, 34, -24, 11]
[112, -61, 92, 32, -21, 13]
