[88, -64, -46, 60, 59, -72]
[113, -43, -53, 54, 63, -80]
[130, -19, -40, 52, 72, -83]
[143, 5, -11, 57, 78, -79]
[155, 23, 23, 56, 80, -71]
[164, 23, 55, 54, 79, -62]
[170, 11, 83, 51, 76, -53]
[175, -2, 99, 48, 70, -50]
[181, -3, 105, 42, 62, -49]
[185, 1, 108, 36, 53, -48]
[191, 6, 102, 33, 42, -45]
[194, 16, 91, 26, 30, -40]
[195, 22, 73, 20, 20, -33]
[190, 22, 55, 20, 9, -21]
[183, 10, 33, 18, 0, -7]
[172, -3, 20, 18, -6, 5]
[158, -21, 4, 18, -12, 18]
[141, -34, -3, 16, -17, 29]
[121, -47, -12, 18, -22, 41]
[99, -54, -14, 20, -28, 52]
[78, -57, -19, 19, -33, 63]
[55, -61, -21, 20, -38, 73]
[34, -61, -24, 15, -41, 81]
[15, -59, -25, 8, -45, 86]
[0, -55, -29, 0, -48, 88]
[-12, -53, -33, -12, -49, 88]
[-16, -50, -36, -23, -50, 85]
[-17, -48, -39, -32, -50, 82]
[-14, -46, -41, -37, -50, 79]
[-10, -44, -42, -42, -49, 76]
[-7, -42, -41, -44, -46, 72]
[-4, -39, -39, -45, -43, 68]
[-3, -36, -36, -45, -40, 65]
[-2, -33, -33, -43, -36, 61]
[-1, -30, -28, -41, -32, 58]
[-1, -26, -23, -38, -29, 56]
[-1, -23, -18, -35, -26, 53]
[-2, -21, -14, -32, -24, 52]
[-2, -19, -11, -29, -22, 50]
[-2, -17, -9, -26, -21, 48]
[-25, -64, -77, 34, 24, -8]
[-30, -67, -87, 41, 34, -17]
[-33, -70, -90, 46, 45, -27]
[-32, -68, -80, 48, 55, -37]
[-28, -69, -60, 47, 64, -45]
[-16, -74, -42, 51, 66, -52]
[1, -74, -33, 57, 63, -60]
[26, -73, -36, 59, 58, -68]
[54, -65, -52, 58, 56, -77]
[79, -44, -62, 54, 60, -85]
[97, -16, -51, 52, 70, -89]
[112, 10, -21, 56, 78, -85]
[129, 33, 15, 57, 80, -79]
[144, 34, 46, 55, 80, -69]
[155, 20, 78, 55, 78, -59]
[165, 11, 95, 51, 72, -56]
[174, 9, 103, 47, 66, -54]
[181, 12, 108, 41, 60, -52]
[186, 10, 110, 38, 51, -47]
[191, 15, 108, 32, 42, -44]
[193, 21, 101, 25, 31, -40]
[194, 27, 85, 20, 20, -33]
[190, 30, 67, 16, 9, -23]
[183, 22, 45, 12, 0, -10]
[170, 7, 29, 13, -7, 3]
[155, -9, 14, 13, -15, 15]
[137, -24, 1, 13, -21, 28]
[118, -40, -9, 14, -27, 40]
[97, -55, -17, 16, -32, 51]
[77, -62, -23, 15, -37, 61]
[57, -71, -30, 13, -41, 70]
[40, -71, -32, 11, -44, 78]
[23, -71, -32, 5, -46, 83]
[9, -67, -33, 1, -50, 87]
[0, -65, -37, -8, -51, 87]
[-5, -60, -39, -18, -52, 84]
[-7, -56, -40, -24, -53, 82]
[-5, -52, -41, -28, -53, 80]
[-4, -48, -41, -32, -52, 78]
[-3, -46, -40, -35, -50, 75]
[-2, -43, -38, -36, -47, 72]
[0, -40, -36, -38, -43, 68]
[0, -36, -32, -38, -39, 65]
[0, -31, -27, -37, -36, 62]
[0, -27, -22, -35, -32, 60]
