[-49, -77, -101, -104, -85, -40, -9, 17, 39, 65, 92, 108, 79, 91, 91, 70, 87, 111, 127, 146, 161, 175, 183, 189, 166, 131, 80, 37, 1, -33, -63, -86, -103, -121, -136, -146, -148, -148, -126, -101, -89, -71, -52, -33, -22, -22, -31, -36, -32, -27, -28, -27, -29, -32, -34, -35, -37, -37, -34, -30, -26, -22, -19, -16, -15, -14, -13, -10, -8, -7, -5, -3, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
[-23, -55, -82, -99, -91, -66, -40, -17, 4, 30, 57, 62, 67, 80, 52, 57, 85, 106, 126, 145, 160, 174, 174, 171, 138, 89, 45, 36, 38, 23, -5, -39, -68, -93, -115, -119, -112, -101, -92, -89, -88, -82, -73, -68, -68, -65, -58, -52, -46, -41, -40, -41, -40, -38, -35, -32, -29, -27, -24, -22, -20, -18, -16, -14, -13, -11, -8, -7, -6, -4, -2, -2, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-51, -78, -102, -122, -132, -112, -62, -23, 2, 12, 26, 44, 50, 51, 51, 73, 99, 150, 94, 48, 27, 13, 5, -5, -10, -9, -9, -12, -11, -5, 0, 1, 0, -3, -6, -10, -13, -15, -15, -15, -14, -14, -14, -14, -13, -13, -12, -11, -10, -9, -8, -6, -4, -2, -1, 1, 1, 0, 0, 0, 0, 0, 0, -2, -3, -5, -5, -3, -3, -3, -2, -2, -2, -2, -2, -2, -2, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 57, 76, 87, 84, 81, 95, 90, 63, 25, -5, -35, -55, -56, -54, -64, -85, -107, -124, -135, -133, -112, -87, -68, -57, -55, -60, -68, -70, -65, -54, -45, -40, -37, -37, -37, -36, -34, -32, -29, -26, -23, -21, -17, -13, -10, -7, -5, -3, -2, -1, 0, 1, 2, 2, 3, 3, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-41, -70, -92, -112, -96, -54, -25, -6, 13, 31, 46, 35, 38, 58, 38, 57, 86, 110, 131, 148, 164, 177, 187, 174, 151, 102, 59, 29, -7, -40, -56, -73, -90, -109, -119, -131, -127, -106, -89, -81, -79, -81, -83, -82, -85, -83, -69, -54, -44, -37, -33, -30, -29, -27, -23, -21, -19, -18, -17, -15, -14, -12, -10, -8, -7, -7, -5, -3, -1, 0, 1, 3, 4, 3, 3, 3, 4, 4, 4, 3, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1]
[-35, -65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -91, -112, -111, -103, -85, -49, -15, 10, 27, 25, 31, 44, 10, 27, 60, 87, 111, 131, 149, 164, 177, 178, 148, 102, 54, 24, 0, -19, -35, -61, -76, -92, -103, -114, -112, -101, -102, -102, -93, -83, -77, -77, -79, -73, -65, -53, -42, -33, -28, -28, -29, -28, -25, -23, -22, -19, -15, -13, -11, -9, -8, -7, -5, -3, -3, -2, -1, -1, -2, -3, -3, -1, -1, -1, -1, -1, -1, -2, -2, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-26, -48, -70, -94, -85, -55, -13, 0, 2, 9, 19, 8, 23, 37, 15, 30, 62, 90, 113, 134, 151, 166, 172, 163, 126, 82, 35, 1, -22, -45, -66, -91, -113, -122, -123, -119, -98, -86, -81, -74, -69, -67, -65, -58, -48, -39, -35, -37, -44, -48, -57, -61, -59, -53, -45, -41, -38, -35, -32, -28, -23, -19, -16, -14, -10, -7, -4, -2, 0, 6, 11, 12, 11, 10, 7, 6, 5, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 4, 0]
[3, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -29, -56, -83, -96, -71, -37, -26, -10, 13, 41, 37, 54, 62, 65, 91, 115, 135, 152, 166, 179, 177, 179, 151, 104, 54, 12, -23, -53, -72, -86, -94, -115, -130, -135, -120, -97, -86, -84, -89, -85, -75, -66, -54, -42, -33, -32, -34, -36, -37, -35, -31, -27, -24, -22, -20, -19, -18, -15, -13, -11, -9, -8, -7, -5, -3, -2, 0, 0, 2, 4, 4, 4, 4, 4, 3, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 1]
[-31, -62, -88, 12, 43, 73, 99, 122, 141, 157, 167, 169, 142, 93, 47, 18, 1, -26, -57, -69, -83, -101, -121, -136, -136, -119, -103, -97, -99, -104, -94, -83, -78, -73, -66, -59, -53, -50, -46, -40, -35, -31, -28, -25, -21, -18, -15, -15, -14, -12, -9, -5, -1, 0, 1, 1, 2, 4, 5, 5, 5, 4, 4, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-33, -50, -56, -66, -78, -75, -65, -53, -27, 6, 35, 53, 58, 79, 79, 75, 101, 123, 139, 155, 170, 182, 182, 169, 139, 91, 45, 15, 3, -8, -32, -62, -88, -110, -121, -121, -110, -106, -103, -90, -75, -64, -50, -40, -34, -29, -24, -25, -29, -33, -35, -35, -35, -33, -32, -31, -32, -32, -31, -31, -30, -27, -24, -20, -16, -13, -10, -7, -4, -3, -1, 0, 1, 2, 3, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0]
[-88, -103, -90, -64, -52, -57, -54, -35, -16, 2, 33, 64, 91, 105, 91, 72, 81, 97, 95, 116, 136, 153, 167, 179, 180, 180, 176, 137, 108, 64, 21, 4, -9, -24, -44, -72, -92, -112, -120, -118, -117, -121, -130, -132, -124, -117, -108, -93, -76, -61, -50, -43, -38, -35, -33, -33, -32, -30, -26, -23, -20, -17, -15, -14, -13, -11, -9, -7, -6, -4, -2, -1, 0, 1, 2, 2, 2, 1, 1, 0, 0, 1, 0, -6, -11, -11, -8, -2, 0, -1, -3, -3, 0, 2, 3, 0, -1, 0, 1, 2]
[-33, -63, -89, -111, -107, -79, -61, -34, -12, 13, 40, 39, 29, 59, 60, 56, 84, 108, 129, 147, 163, 175, 179, 149, 127, 89, 57, 45, 29, -3, -37, -66, -73, -81, -104, -116, -114, -107, -96, -94, -96, -92, -83, -77, -69, -53, -36, -25, -20, -20, -25, -31, -34, -34, -32, -29, -25, -22, -19, -18, -17, -15, -14, -12, -9, -5, -3, -1, 0, 1, 1, 2, 3, 4, 3, 2, 2, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 2, 0, 0, 0, 0, 0]
[-50, -78, -102, -91, -54, -27, 9, 29, 45, 61, 78, 92, 103, 105, 110, 128, 145, 161, 175, 178, 187, 182, 166, 145, 108, 58, 28, 14, -7, -30, -45, -71, -82, -72, -58, -54, -63, -68, -68, -68, -62, -49, -41, -42, -47, -54, -60, -63, -63, -60, -54, -47, -43, -39, -34, -29, -26, -24, -23, -23, -21, -17, -14, -10, -6, -4, -2, -2, -1, 0, 3, 3, 1, 0, -1, -2, -2, -1, -1, -2, -2, -2, -2, -1, 0, 0, 0, -1, 0, 1, 2, 3, 1, 0, 1, 2, 3, 1, -1, 0]
[41, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 79, 102, 124, 134, 144, 157, 153, 127, 100, 96, 115, 116, 115, 107, 101, 89, 90, 112, 133, 150, 162, 174, 179, 160, 129, 88, 41, 16, -9, -40, -41, -23, -18, -29, -41, -48, -49, -51, -54, -55, -54, -50, -43, -36, -30, -26, -22, -19, -17, -14, -11, -7, -3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 0, -1, -3, -3, -3, -3, -5, -4, -2, 0, 0, 0, 0]
[-36, -50, -9, 28, 56, 66, 69, 66, 76, 86, 81, 69, 57, 58, 86, 95, 98, 98, 108, 118, 136, 153, 168, 169, 182, 183, 133, 80, 52, 33, 5, -28, -59, -82, -85, -85, -86, -84, -78, -71, -67, -64, -60, -56, -51, -43, -35, -28, -24, -14, -9, -2, 3, 5, 3, 4, 8, 11, 13, 11, 7, 6, 5, 6, 8, 8, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 4, 1, 1, 2, 2, 2, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]
[15, 50, 40, 27, 36, 52, 66, 85, 86, 81, 106, 127, 140, 143, 127, 108, 81, 59, 67, 94, 117, 137, 139, 112, 101, 77, 45, 15, -17, -50, -77, -91, -87, -75, -67, -70, -77, -80, -78, -70, -59, -48, -40, -33, -27, -23, -19, -15, -12, -10, -8, -6, -5, -5, -5, -4, -3, -2, 0, 0, 0, 1, 0, -2, -4, -5, -4, -3, -1, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]
[-52, -52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -8, 28, 55, 57, 65, 68, 66, 68, 86, 86, 72, 97, 118, 124, 123, 107, 79, 100, 107, 69, 43, 24, 7, -4, -10, -11, -10, -7, -7, -9, -11, -12, -12, -8, -3, -2, -2, -3, -2, -1, -1, -1, -2, -2, -3, -2, -1, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 7, 8, 7, 7, 6, 6, 6, 5, 5, 5, 4, 3, 3, 3, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[88, 99, 66, 42, 59, 87, 111, 132, 122, 70, 26, 0, -17, -37, -51, -72, -83, -87, -97, -104, -104, -99, -89, -79, -77, -79, -76, -69, -60, -49, -41, -36, -31, -25, -21, -16, -13, -10, -8, -7, -5, -4, -4, -3, -2, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -2, -2, -2, -2, -2, -1, -1, -1, -1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-22, 103, 90, 71, 42, 46, 75, 101, 123, 141, 133, 105, 72, 66, 48, 17, -3, -37, -66, -92, -112, -111, -97, -90, -86, -80, -75, -70, -61, -48, -35, -27, -21, -15, -9, -5, -2, 0, 3, 4, 4, 4, 3, 1, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0, -1, -2, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]
[77, 102, 113, 124, 75, 59, 64, 64, 70, 81, 104, 120, 129, 119, 100, 145, 107, 70, 34, 2, -20, -34, -36, -29, -17, -5, 1, 3, 2, -1, -3, -3, -2, 0, 1, 2, 1, 0, -1, -1, 0, 2, 2, 1, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[54, 61, 57, 58, 75, 104, 121, 140, 156, 151, 150, 111, 75, 76, 56, 16, -20, -52, -66, -58, -50, -42, -43, -52, -64, -69, -72, -69, -61, -51, -43, -34, -28, -25, -22, -18, -15, -12, -10, -8, -7, -7, -6, -4, -3, -3, -2, -2, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0]
[5, 41, 70, 96, 112, 118, 123, 125, 118, 90, 91, 114, 125, 126, 109, 82, 64, 70, 91, 115, 135, 152, 163, 119, 67, 24, -10, -43, -72, -96, -115, -116, -110, -108, -110, -111, -108, -101, -90, -75, -59, -45, -34, -25, -18, -12, -7, -4, -3, -2, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 2, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[62, 89, 98, 89, 87, 94, 108, 118, 107, 80, 60, 85, 106, 104, 86, 65, 39, 24, 29, 59, 87, 111, 130, 113, 75, 29, -9, -42, -69, -88, -106, -121, -130, -126, -113, -103, -97, -88, -78, -67, -60, -55, -48, -42, -36, -30, -24, -20, -18, -16, -15, -12, -10, -7, -6, -5, -4, -3, -2, -2, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]
[42, 86, 106, 128, 146, 156, 123, 91, 92, 63, 19, -17, -48, -55, -68, -93, -115, -127, -126, -117, -110, -100, -88, -76, -63, -52, -42, -31, -23, -19, -16, -13, -11, -10, -9, -3, -3, -2, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -1, 0, 0, 0, 0, 0, -1, -2, -2, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-7, 17, 51, 80, 99, 87, 64, 43, 37, 37, 41, 49, 49, 76, 102, 113, 112, 91, 66, 47, 51, 80, 105, 127, 145, 119, 68, 25, -2, -28, -52, -78, -99, -109, -118, -129, -137, -136, -125, -114, -103, -93, -82, -69, -56, -46, -40, -33, -25, -18, -11, -5, 0, 0, 0, 1, 3, 5, 5, 6, 8, 10, 11, 10, 8, 7, 6, 5, 5, 5, 5, 4, 4, 3, 2, 2, 2, 3, 0, -1, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-74, -83, -35, 6, 41, 72, 98, 112, 119, 114, 112, 108, 123, 142, 147, 128, 100, 82, 101, 123, 142, 158, 171, 139, 87, 43, 10, -9, -43, -71, -96, -117, -134, -129, -109, -92, -81, -73, -66, -63, -59, -52, -45, -39, -33, -27, -23, -21, -20, -16, -13, -10, -8, -6, -4, -3, -2, -1, -1, -1, 0, 0, 0, 1, 1, 2, 2, 2, 4, 4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
