-30,-60,-71,-96,-134,-127,-123,-116,-99,-73,-16,79,171,199,179,182,165,144,116,95,75,54,15,-1,-55,-67,-38,-20,-44,-49,-25,-20,-16,15,5,6,0,-13,-4,-2,-12,-31,-50,-72,-65,-55,-77,-68,-48,-54,-42,-20,-18,-15,-27,-31,-26,-13,5,10,8,13,15,15,18,19,19,19,17,16,15,17,18,19,20,19,18,18,18,18,19,19,19,19,18,19,17,18,19,18,17,18,18,19,19,20,19,18,18,19
-67,-85,-84,-92,-124,-116,-122,-109,-82,-67,-42,-12,4,23,82,133,162,175,167,137,127,102,71,55,34,15,-83,-70,-33,-19,-33,-49,-43,-37,-31,-18,3,5,-5,6,9,-7,-8,-22,-27,-36,-50,-56,-61,-64,-58,-59,-62,-45,-40,-38,-29,-21,-31,-30,-19,-13,-8,-2,-3,-12,-7,1,8,15,20,22,22,20,19,19,19,18,19,20,20,22,22,21,21,21,21,21,22,21,20,20,20,20,20,20,20,21,21,21
-40,-66,-97,-101,-117,-146,-150,-153,-128,-86,-42,0,38,67,88,93,86,68,54,47,43,32,16,13,-6,-31,-73,-90,-71,-67,-67,-57,-47,-40,-36,-24,-14,-23,-28,-34,-50,-58,-56,-65,-65,-59,-57,-55,-53,-50,-52,-51,-39,-27,-17,-12,-7,0,8,10,-3,-32,-30,-21,-18,-5,4,6,12,17,20,19,25,21,21,20,20,20,19,19,18,18,19,19,19,19,19,18,19,18,18,18,19,20,19,19,19,18,18,19
-68,-74,-87,-117,-125,-130,-138,-131,-95,-60,-28,-5,34,72,95,106,101,93,73,54,39,16,7,5,-26,-46,-56,-70,-58,-46,-61,-73,-76,-72,-57,-44,-31,-12,-9,-11,-7,-19,-25,-28,-47,-49,-52,-57,-56,-50,-47,-44,-36,-31,-25,-15,-8,-8,-5,1,6,7,2,0,-2,1,9,16,21,24,22,20,19,20,22,24,26,27,27,26,25,25,24,24,24,24,23,23,23,24,24,24,24,24,24,24,24,24,24,24
-50,-66,-78,-114,-120,-124,-124,-102,-86,-62,-16,35,119,175,170,145,127,103,79,57,45,31,17,2,-25,-27,-51,-83,-76,-60,-51,-36,-33,-35,-41,-38,-20,-19,-25,-15,-31,-34,-25,-32,-35,-34,-47,-42,-48,-52,-42,-37,-33,-23,-12,-4,9,7,6,5,5,-3,-3,2,6,9,12,13,16,21,23,25,28,32,30,28,27,26,25,24,25,25,26,27,27,27,26,26,25,24,26,27,26,26,25,25,25,26,27,26
-44,-62,-88,-116,-134,-120,-130,-127,-103,-75,-31,13,63,132,168,155,135,119,98,72,50,33,11,-4,-8,-30,-44,-41,-78,-89,-79,-71,-66,-68,-46,-30,-14,-1,-13,-23,-17,-45,-53,-54,-70,-74,-75,-70,-63,-61,-52,-40,-32,-24,-15,-14,-13,-7,-7,-3,5,12,11,12,-27,-25,-6,10,16,23,23,24,26,28,29,32,33,32,33,33,32,32,32,31,30,30,30,31,31,31,30,30,30,29,30,30,30,30,29,29
-38,-84,-71,-90,-130,-140,-131,-118,-99,-66,-13,49,115,153,165,147,113,81,59,35,18,-15,-22,8,-26,-89,-83,-66,-56,-36,-25,-15,-19,-21,-5,-14,-18,-9,-26,-32,-25,-25,-35,-34,-31,-32,-30,-14,-10,-14,-4,11,7,0,2,-6,-10,2,15,24,28,30,29,28,32,34,36,37,34,34,34,32,31,31,31,32,32,32,34,33,33,33,33,32,32,33,33,33,33,33,33,33,32,32,33,33,32,32,33,33
-38,-71,-61,-101,-126,-138,-136,-109,-87,-74,-37,25,91,133,145,144,122,89,74,60,45,33,18,-10,-52,-58,-108,-126,-95,-83,-58,-58,-37,-27,-21,-13,-4,-19,-23,-13,-26,-27,-16,-32,-38,-31,-31,-40,-31,-30,-36,-28,-25,-20,-16,-14,-9,-5,-1,4,11,15,19,12,6,12,15,19,26,30,32,33,34,32,31,30,30,31,33,35,34,31,33,32,31,30,30,31,31,30,30,30,30,31,31,30,30,31,30,30
-63,-76,-82,-118,-131,-152,-135,-119,-100,-74,-44,-19,18,65,94,104,99,89,83,71,56,48,34,29,20,-14,-33,-37,-59,-77,-69,-55,-32,-33,-30,-21,-21,-10,2,0,-5,-22,-19,-32,-51,-54,-61,-68,-59,-50,-57,-47,-33,-35,-28,-17,-14,-24,-20,-12,-7,-5,-3,1,9,-3,-1,2,6,11,16,16,15,15,16,19,21,23,23,22,22,19,19,21,22,21,21,20,21,21,20,20,19,18,20,21,20,21,21,20
-51,-75,-80,-109,-119,-126,-127,-122,-99,-82,-55,-12,36,71,95,107,102,95,82,74,64,50,39,28,11,-11,-22,-39,-61,-70,-97,-116,-110,-87,-60,-65,-53,-32,-21,-30,-34,-11,-19,-33,-25,-40,-51,-46,-55,-62,-50,-53,-51,-31,-31,-31,-18,-10,-9,-6,-3,0,3,7,9,9,10,8,9,15,18,25,28,27,29,30,30,31,30,28,28,29,30,30,30,31,30,29,30,31,31,31,29,28,27,28,28,29,31,31
-50,-44,-45,-55,-51,-57,-61,-56,-75,-77,-85,-88,-77,-66,-58,-46,-37,-23,-6,6,22,31,35,26,1,-11,-22,-20,-10,-9,-11,-8,-4,-6,-11,-20,-30,-44,-87,-79,-88,-117,-101,-105,-123,-110,-110,-106,-84,-68,-63,-54,-58,-52,-51,-45,-36,-40,-36,-30,-26,-24,-22,-22,-19,-17,-17,-17,-15,-12,-12,-13,-12,-12,-14,-14,-12,-11,-13,-13,-13,-14,-13,-14,-14,-13,-13,-14,-14,-13,-13,-13,-13,-12,-12,-13,-12,-12,-13,-13
-69,-74,-74,-72,-67,-69,-71,-78,-86,-93,-94,-94,-89,-86,-80,-73,-71,-60,-51,-40,-27,-14,-6,0,3,5,3,2,7,4,0,2,5,3,7,4,-5,-4,-18,-49,-54,-89,-115,-101,-135,-136,-119,-144,-133,-123,-123,-105,-92,-87,-75,-66,-60,-56,-52,-45,-44,-48,-45,-37,-33,-28,-22,-21,-21,-19,-16,-13,-13,-12,-11,-11,-10,-11,-10,-11,-9,-9,-11,-12,-10,-11,-12,-12,-10,-11,-10,-10,-10,-10,-9,-8,-9,-9,-8,-8
-64,-72,-69,-77,-84,-87,-94,-91,-92,-91,-89,-84,-84,-81,-77,-60,-35,-12,4,14,15,8,5,5,6,14,15,9,6,0,-5,-4,-3,-10,-23,-39,-60,-96,-102,-102,-124,-109,-126,-127,-114,-126,-115,-96,-90,-82,-66,-59,-55,-49,-41,-36,-38,-33,-35,-35,-31,-25,-24,-20,-17,-18,-17,-13,-13,-13,-12,-11,-10,-11,-9,-10,-10,-10,-9,-10,-10,-10,-9,-9,-10,-10,-9,-9,-10,-10,-11,-11,-10,-10,-11,-11,-9,-9,-9,-9
-57,-67,-69,-70,-77,-76,-78,-89,-97,-100,-100,-94,-87,-80,-75,-70,-58,-45,-33,-18,-4,2,11,15,10,0,-5,-7,0,0,-11,-11,-1,-2,-6,-10,-35,-56,-55,-100,-105,-91,-127,-118,-116,-132,-115,-125,-124,-107,-95,-87,-78,-63,-52,-49,-49,-43,-42,-38,-30,-28,-34,-26,-20,-23,-19,-17,-18,-17,-14,-15,-14,-15,-16,-10,-7,-9,-11,-9,-9,-12,-12,-10,-11,-10,-10,-11,-11,-11,-10,-10,-9,-9,-9,-8,-8,-8,-7,-8
-60,-67,-66,-63,-67,-75,-79,-86,-96,-103,-100,-101,-95,-90,-82,-68,-54,-48,-43,-41,-36,-29,-21,-7,0,4,8,7,6,4,7,2,2,0,-11,-13,-21,-46,-50,-64,-88,-79,-95,-109,-87,-118,-124,-111,-125,-123,-114,-113,-105,-99,-88,-73,-62,-56,-52,-44,-39,-31,-21,-22,-25,-24,-22,-21,-18,-12,-12,-12,-9,-8,-10,-9,-7,-7,-6,-6,-7,-8,-7,-7,-5,-6,-8,-8,-6,-6,-7,-7,-6,-6,-6,-5,-6,-6,-7,-7
-59,-62,-66,-68,-76,-81,-85,-93,-101,-103,-104,-100,-91,-82,-72,-59,-49,-38,-30,-23,-14,-4,5,6,8,11,13,16,20,11,3,3,0,-1,-5,-11,-21,-26,-40,-66,-76,-98,-107,-106,-123,-113,-108,-121,-115,-136,-135,-128,-128,-110,-94,-85,-73,-62,-63,-59,-54,-52,-49,-42,-38,-39,-34,-34,-37,-34,-30,-27,-22,-18,-16,-15,-13,-12,-12,-12,-9,-10,-12,-10,-10,-10,-10,-11,-9,-10,-10,-11,-11,-9,-9,-10,-9,-7,-8,-9
-58,-62,-70,-67,-72,-78,-75,-78,-83,-83,-91,-90,-87,-90,-91,-87,-82,-73,-64,-50,-35,-17,1,14,20,23,18,15,16,5,-2,1,-1,-4,-2,-6,-10,-22,-43,-46,-75,-91,-81,-124,-122,-112,-139,-131,-124,-128,-115,-106,-102,-90,-75,-66,-55,-46,-43,-39,-32,-25,-22,-30,-31,-25,-26,-21,-16,-16,-12,-6,-5,-9,-8,-4,-3,-2,-2,-3,-4,-4,-2,-4,-4,-5,-7,-6,-4,-5,-7,-5,-5,-6,-5,-4,-4,-5,-5,-3
-60,-63,-65,-75,-83,-89,-97,-99,-102,-102,-96,-90,-88,-83,-77,-66,-59,-46,-35,-22,-6,4,20,25,25,21,14,6,2,0,1,-1,-7,-12,-16,-29,-45,-43,-75,-88,-76,-115,-106,-97,-124,-121,-121,-124,-108,-98,-92,-81,-69,-57,-52,-46,-41,-36,-38,-34,-26,-26,-27,-23,-19,-19,-18,-11,-11,-14,-12,-10,-10,-9,-8,-9,-10,-8,-9,-11,-8,-6,-8,-9,-7,-7,-9,-7,-7,-9,-9,-7,-8,-9,-8,-7,-8,-8,-7,-7
-52,-62,-70,-72,-80,-84,-85,-93,-98,-97,-96,-95,-92,-88,-85,-83,-77,-71,-56,-42,-27,-8,3,12,10,4,-3,-11,-13,-13,-12,-6,-5,-4,-10,-24,-36,-49,-62,-73,-83,-88,-108,-115,-116,-120,-113,-123,-127,-118,-112,-99,-80,-70,-60,-47,-40,-47,-47,-40,-45,-45,-39,-38,-35,-28,-26,-25,-22,-20,-20,-16,-13,-16,-15,-13,-13,-15,-13,-12,-15,-15,-13,-14,-15,-13,-13,-13,-13,-11,-13,-14,-12,-13,-14,-14,-12,-13,-14,-12
-60,-67,-60,-65,-73,-74,-81,-86,-92,-96,-100,-98,-99,-96,-91,-87,-81,-74,-63,-53,-42,-32,-21,-18,-8,2,8,15,15,7,0,5,4,2,-1,-14,-20,-30,-52,-59,-62,-90,-86,-89,-101,-103,-118,-117,-114,-118,-117,-112,-99,-85,-68,-53,-44,-38,-40,-42,-34,-28,-28,-29,-29,-32,-30,-23,-17,-14,-12,-13,-13,-11,-10,-10,-11,-9,-7,-8,-10,-8,-8,-10,-9,-9,-11,-11,-10,-10,-12,-10,-8,-10,-10,-9,-9,-10,-9,-9
-59,-60,-61,-65,-70,-78,-82,-90,-92,-98,-107,-109,-106,-101,-103,-96,-91,-83,-75,-65,-53,-38,-21,-11,0,14,28,31,33,32,19,6,-6,-16,-14,-19,-30,-29,-46,-68,-66,-74,-93,-88,-118,-120,-104,-125,-114,-115,-127,-109,-106,-100,-84,-75,-68,-58,-51,-56,-54,-42,-33,-36,-40,-39,-33,-31,-23,-22,-23,-22,-19,-21,-22,-20,-21,-19,-17,-16,-18,-17,-14,-14,-17,-15,-15,-18,-17,-15,-15,-18,-16,-14,-16,-17,-16,-14,-17,-18
-60,-61,-71,-71,-79,-92,-88,-92,-93,-95,-99,-93,-94,-88,-79,-68,-58,-46,-37,-23,-10,0,18,26,29,31,34,37,40,27,12,0,-20,-34,-38,-71,-76,-91,-111,-100,-126,-127,-110,-129,-116,-118,-122,-108,-100,-91,-81,-75,-65,-56,-52,-52,-51,-45,-45,-46,-38,-33,-39,-34,-28,-31,-27,-22,-23,-26,-22,-21,-24,-22,-19,-20,-20,-18,-22,-21,-17,-19,-22,-20,-19,-21,-23,-21,-20,-21,-20,-18,-18,-19,-19,-18,-17,-19,-18,-19
-60,-65,-68,-72,-79,-85,-93,-103,-106,-110,-110,-104,-107,-104,-96,-87,-80,-73,-66,-62,-56,-41,-32,-18,-4,9,23,28,27,30,41,49,45,33,14,1,-10,-39,-48,-50,-67,-72,-82,-103,-113,-118,-117,-123,-114,-108,-109,-98,-100,-98,-86,-78,-76,-69,-60,-51,-43,-36,-33,-35,-29,-18,-19,-22,-19,-17,-12,-9,-10,-10,-5,-3,-5,-2,-1,-2,-2,-1,-1,-3,-3,-1,-1,-3,-4,-2,-1,-2,-2,-2,-1,-2,-2,-1,-1,-1
-59,-62,-68,-72,-65,-67,-70,-74,-82,-86,-90,-93,-89,-84,-76,-59,-39,-18,4,19,30,36,32,28,31,17,1,-6,-18,-17,-25,-51,-62,-79,-91,-92,-108,-89,-98,-102,-89,-106,-98,-91,-87,-70,-53,-50,-46,-45,-45,-46,-35,-34,-36,-30,-30,-33,-30,-25,-22,-26,-24,-17,-18,-19,-15,-15,-14,-16,-16,-15,-16,-13,-16,-18,-15,-16,-18,-16,-15,-15,-16,-15,-14,-14,-14,-15,-14,-14,-13,-14,-15,-14,-14,-14,-15,-14,-15,-15
-62,-66,-71,-69,-66,-71,-74,-76,-88,-92,-95,-90,-91,-90,-89,-88,-81,-73,-62,-45,-28,-11,-1,15,30,36,35,32,21,7,8,0,-10,-15,-22,-31,-50,-67,-73,-102,-97,-87,-125,-111,-123,-137,-123,-126,-123,-105,-99,-89,-71,-60,-58,-50,-46,-52,-46,-38,-39,-43,-38,-35,-39,-33,-27,-31,-28,-18,-17,-20,-16,-15,-18,-18,-15,-17,-19,-17,-17,-18,-17,-16,-16,-16,-14,-15,-15,-14,-14,-15,-13,-13,-14,-14,-14,-14,-13,-14
-63,-69,-78,-83,-91,-100,-102,-103,-102,-101,-97,-87,-82,-78,-69,-62,-52,-45,-35,-23,-13,0,14,16,20,24,29,34,32,29,21,7,-4,-8,-21,-47,-50,-66,-85,-87,-104,-111,-116,-117,-136,-135,-126,-129,-129,-123,-115,-100,-83,-73,-73,-67,-54,-53,-52,-45,-45,-48,-44,-35,-36,-38,-28,-25,-28,-28,-24,-23,-24,-23,-20,-20,-20,-18,-20,-20,-17,-17,-19,-19,-17,-18,-19,-20,-20,-20,-21,-21,-21,-22,-21,-21,-21,-19,-19,-20
-74,-73,-72,-74,-79,-90,-95,-104,-107,-106,-101,-96,-92,-86,-84,-82,-76,-62,-47,-28,-9,0,3,9,12,19,19,22,30,22,10,5,-1,-11,-12,-28,-49,-48,-74,-90,-83,-106,-115,-109,-128,-124,-131,-135,-122,-123,-114,-105,-102,-91,-82,-73,-64,-55,-50,-48,-45,-43,-46,-45,-42,-39,-36,-34,-32,-31,-27,-25,-26,-24,-21,-22,-22,-20,-18,-21,-21,-19,-20,-23,-22,-20,-21,-21,-20,-20,-21,-21,-21,-21,-21,-19,-20,-21,-20,-19
-64,-70,-67,-68,-76,-70,-78,-84,-87,-94,-98,-99,-92,-89,-87,-82,-77,-67,-54,-42,-29,-13,4,21,41,49,47,44,44,38,28,17,3,-15,-34,-46,-57,-79,-84,-92,-118,-120,-122,-125,-117,-124,-129,-123,-125,-116,-100,-87,-77,-67,-60,-50,-47,-48,-45,-44,-54,-53,-43,-43,-44,-38,-34,-32,-31,-30,-26,-24,-22,-22,-23,-24,-23,-26,-26,-25,-27,-28,-26,-25,-27,-25,-23,-25,-26,-23,-23,-25,-24,-23,-25,-25,-23,-23,-24,-23
-65,-79,-83,-84,-87,-94,-102,-105,-107,-103,-100,-93,-86,-82,-79,-75,-65,-55,-45,-43,-39,-22,8,35,52,48,32,4,-12,-6,1,5,7,3,-9,-24,-37,-47,-68,-85,-85,-102,-112,-115,-119,-121,-132,-130,-127,-124,-113,-95,-86,-78,-68,-60,-57,-56,-49,-46,-48,-41,-38,-47,-45,-33,-34,-37,-32,-25,-27,-27,-22,-20,-24,-23,-22,-24,-25,-22,-23,-26,-24,-24,-26,-25,-23,-25,-26,-24,-24,-25,-24,-22,-24,-23,-22,-21,-23,-23
-62,-68,-74,-79,-79,-91,-100,-98,-101,-103,-98,-94,-89,-88,-84,-80,-75,-68,-62,-51,-39,-25,-11,-1,18,35,42,39,37,36,34,28,20,0,-20,-28,-43,-49,-51,-73,-78,-73,-94,-96,-98,-117,-115,-116,-122,-122,-119,-117,-119,-116,-108,-103,-93,-78,-72,-62,-48,-48,-46,-41,-39,-44,-40,-35,-37,-35,-28,-26,-29,-28,-23,-26,-25,-21,-21,-24,-22,-19,-20,-21,-19,-19,-21,-20,-18,-20,-20,-18,-18,-19,-18,-18,-20,-20,-19,-18
-23,-19,-14,-52,30,-26,-17,-8,4,6,2,3,5,2,1,0,-1,0,0,-2,-4,-7,-4,-15,-19,-18,-22,-22,-37,-49,-46,-53,-43,-34,-48,-48,-42,-30,-17,-12,-7,-4,-1,1,5,7,11,13,13,13,14,15,17,16,15,15,14,13,13,13,12,11,11,11,11,12,11,11,12,12,13,13,13,14,14,14,14,14,13,14,13,13,12,12,13,13,13,12,12,12,12,12,13,13,12,13,13,13,13,12
-54,-45,-41,-33,-27,-21,-11,2,-74,23,-15,-9,-2,7,4,2,0,1,0,0,2,1,0,1,1,1,0,-1,-4,-10,-21,-22,-22,-27,-28,-30,-42,-51,-50,-51,-63,-69,-59,-48,-41,-36,-28,-15,-13,-14,-16,-15,-12,-4,0,1,3,9,13,12,10,12,14,13,13,13,13,12,11,12,13,11,11,11,10,11,11,10,11,11,10,10,10,10,10,10,10,11,10,10,11,10,10,10,10,10,10,10,10,10
-53,-58,-61,-48,-31,-20,-8,1,1,-25,62,9,13,13,18,10,8,9,9,5,6,6,6,8,8,9,5,1,-7,-26,-26,-13,-22,-35,-49,-66,-61,-66,-81,-66,-60,-57,-45,-31,-21,-21,-23,-23,-22,-17,-10,-5,0,2,4,7,10,9,10,12,14,13,13,14,15,14,13,13,12,12,10,10,10,10,9,9,9,9,9,9,10,10,10,11,11,11,11,11,11,12,11,12,12,11,11,11,10,11,11,10
-50,-58,-70,-54,-44,-31,-14,-4,30,55,28,-8,1,10,15,6,3,-1,-20,-11,-10,-30,-24,-40,-64,-44,-38,-56,-65,-41,-20,-21,-17,-16,-13,-10,-5,0,6,8,10,11,11,13,15,15,15,17,18,19,20,19,18,19,19,19,18,18,17,18,17,16,16,17,17,16,16,17,17,17,17,18,18,17,18,18,17,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,18,18,17,18,18
-46,-60,-66,-54,-35,-16,4,21,30,12,19,-11,-13,7,25,22,10,8,7,0,-7,-17,-21,-16,-16,-23,-19,-33,-58,-56,-33,-30,-36,-31,-26,-26,-27,-25,-18,-11,-6,0,8,11,14,15,13,13,15,17,16,15,15,14,14,12,10,11,11,10,10,9,9,9,9,9,9,9,9,10,10,10,10,9,9,10,10,10,10,9,9,10,10,9,9,10,10,10,9,9,9,10,10,10,9,8,9,10,9,10
-54,-55,-50,-41,-35,-18,2,14,-26,60,-18,-2,0,16,24,13,6,2,-6,-13,-12,-15,-13,-6,-11,-28,-36,-45,-43,-45,-59,-44,-36,-42,-40,-32,-23,-14,-6,0,3,6,10,14,14,14,15,18,18,17,16,17,19,20,19,18,17,18,17,17,17,17,16,15,16,16,15,15,15,14,14,15,16,16,16,16,16,16,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,16,16,15,16,16
-45,-60,-63,-44,-31,-18,-5,1,13,44,32,-1,-6,4,17,20,6,0,1,0,0,0,0,-1,-5,-11,-12,-12,-10,-13,-47,-47,-33,-56,-53,-40,-36,-32,-25,-17,-14,-14,-10,-6,-3,0,2,6,10,13,15,16,16,15,14,14,17,17,17,16,15,15,16,15,15,14,14,15,15,13,14,15,14,14,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,16,16,16
-56,-56,-58,-46,-31,-20,-7,4,11,16,42,15,16,-5,4,20,26,18,11,9,6,1,0,-2,-15,-23,-14,-19,-38,-45,-59,-56,-59,-70,-62,-48,-39,-33,-29,-23,-19,-15,-10,-8,-4,0,5,8,11,10,11,12,13,14,15,15,15,15,15,16,15,14,14,15,15,15,15,16,15,16,16,16,16,16,17,16,17,17,17,16,16,17,16,16,17,16,17,16,17,17,16,16,17,17,17,17,17,16,17,18
-44,-39,-39,-36,-25,-11,0,12,48,70,50,3,0,10,24,16,8,8,9,7,8,6,2,-1,-7,-2,-4,-3,-28,-35,-23,-46,-58,-45,-38,-31,-30,-25,-21,-17,-14,-11,-8,-6,-7,-3,1,3,4,6,7,6,7,9,9,10,11,11,11,12,12,11,11,12,12,12,11,11,10,10,11,10,10,10,10,10,10,10,9,10,10,9,9,10,10,10,10,9,9,10,10,9,10,9,9,10,10,10,10,10
-44,-51,-51,-47,-39,-32,-22,-11,1,14,19,-64,14,-10,-11,10,25,23,11,7,11,13,12,11,13,10,1,-5,-6,-19,-30,-33,-40,-49,-59,-61,-65,-69,-57,-47,-45,-42,-33,-25,-20,-17,-15,-11,-7,-5,-2,0,2,4,6,7,8,9,9,9,9,8,8,8,8,8,8,8,7,6,6,6,6,6,6,6,5,5,5,6,6,7,7,7,7,7,8,7,7,7,7,7,6,6,6,5,5,6,6,7
-47,-54,-44,-35,-30,-18,-5,6,13,23,-16,52,20,9,13,23,19,10,11,14,16,19,20,19,16,10,0,-5,6,-3,-27,-28,-36,-56,-49,-53,-66,-57,-54,-56,-45,-35,-30,-28,-23,-22,-20,-17,-11,-5,-3,-1,2,8,11,12,12,13,12,11,12,12,12,13,14,14,14,14,13,14,14,14,13,14,13,12,12,13,13,12,13,13,13,14,13,13,14,13,13,13,13,12,13,12,12,12,12,13,12,13
-48,-62,-53,-38,-38,-30,-4,7,11,29,55,23,10,20,31,29,23,24,23,21,19,16,13,17,9,-11,-20,-22,-26,-26,-33,-49,-54,-54,-68,-66,-50,-47,-52,-47,-42,-38,-28,-19,-11,-7,-6,-5,-4,-1,1,4,7,9,11,12,12,12,13,13,13,14,14,14,14,14,14,13,13,13,13,12,12,13,13,13,14,14,13,13,13,13,13,12,12,11,11,12,11,11,11,12,12,13,13,14,14,14,15,15
-59,-58,-53,-49,-43,-35,-26,-16,-1,14,-68,34,-4,-12,9,27,25,17,21,25,23,25,28,27,23,22,25,17,10,0,-17,-25,-20,-33,-58,-52,-50,-70,-68,-54,-45,-42,-36,-27,-20,-18,-17,-15,-12,-9,-6,-2,0,4,6,8,9,9,10,10,11,13,14,13,13,14,15,14,13,14,14,14,13,13,13,12,13,13,12,12,13,13,13,13,13,13,14,14,14,14,14,15,15,14,15,14,14,14,14,13
-49,-42,-38,-35,-27,-18,-6,5,17,28,30,22,12,6,23,36,39,34,28,27,26,25,25,23,19,12,0,-5,-4,-15,-33,-29,-26,-27,-39,-53,-51,-48,-46,-46,-38,-25,-16,-12,-11,-11,-10,-7,-2,0,1,4,7,10,14,17,15,16,17,17,16,17,18,18,18,18,18,18,18,18,18,19,18,18,18,17,18,18,17,18,18,18,19,18,18,19,19,18,18,20,20,19,19,20,20,19,18,19,19,18
